Zip,Population,County,State,WiredCount_2020,Fwcount_2020,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,%Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan,WiredCount_2015,Fwcount_2015,AllProviderCount_2015,Wired25_3_2015,Wired100_3_2015,All25_3_2015,All100_3_1,polyname,fips
31020,2541,Twiggs,Georgia,6,2,14,4,4,6,4,16,9.4,24.04,31%,44.95,4,0,6,1,1,1,1,"georgia,twiggs",13289
31031,6576,Twiggs,Georgia,7,1,13,4,4,6,4,2983,21.68,48.35,78%,69.99,4,0,6,1,1,1,1,"georgia,twiggs",13289
31044,2911,Twiggs,Georgia,3,0,8,2,2,4,2,434,26.02,68.48,63%,NULL,2,0,4,0,0,0,0,"georgia,twiggs",13289
30512,19490,Union,Georgia,7,1,13,6,5,8,5,10419,28.71,71.29,96%,42.95,6,0,8,6,3,6,3,"georgia,union",13291
30572,1260,Union,Georgia,5,0,10,5,4,7,4,76,22.57,38.24,90%,42.95,4,0,6,3,1,3,1,"georgia,union",13291
30285,707,Upson,Georgia,4,2,11,1,1,3,1,25,5.16,12.53,43%,NULL,3,0,5,1,0,1,0,"georgia,upson",13293
30286,23490,Upson,Georgia,4,2,11,4,4,6,4,8435,45.77,167.76,97%,69.99,4,1,7,3,1,3,1,"georgia,upson",13293
31097,1302,Upson,Georgia,5,2,12,3,2,5,2,485,11.17,28.57,53%,NULL,5,1,8,3,0,3,0,"georgia,upson",13293
30707,16483,Walker,Georgia,10,0,16,6,6,8,7,3415,42.54,131.39,98%,57.99,8,0,10,4,3,4,3,"georgia,walker",13295
30725,4647,Walker,Georgia,6,1,13,5,5,7,6,53,29.75,54.26,100%,55,5,0,7,4,2,4,2,"georgia,walker",13295
30728,19612,Walker,Georgia,5,1,11,5,5,7,5,4503,79.72,213.7,94%,57.99,5,0,7,3,3,3,3,"georgia,walker",13295
30739,5571,Walker,Georgia,5,0,10,4,4,6,4,425,65.67,183.24,98%,79.99,6,0,8,4,2,4,2,"georgia,walker",13295
30741,29290,Walker,Georgia,9,1,16,7,7,9,8,11338,98.07,254.6,99%,35,9,0,11,6,5,6,5,"georgia,walker",13295
30750,4125,Walker,Georgia,7,2,15,6,6,8,7,1104,75.04,227.75,100%,55,5,0,7,4,3,4,3,"georgia,walker",13295
30641,1810,Walton,Georgia,5,0,10,4,2,6,3,NA,NA,NA,71%,55,10,0,12,1,1,1,1,"georgia,walton",13297
30025,9270,Walton,Georgia,8,0,13,8,8,10,9,587,35.96,43.13,90%,35,4,0,6,3,2,3,2,"georgia,walton",13297
30052,59451,Walton,Georgia,7,0,12,7,6,9,7,62972,100.12,232.77,100%,35,3,0,5,2,1,2,1,"georgia,walton",13297
30655,24136,Walton,Georgia,6,0,11,6,6,8,7,5552,57.05,190.49,87%,35,3,0,5,2,1,2,1,"georgia,walton",13297
30656,15133,Walton,Georgia,5,0,10,5,4,7,5,4708,71.92,199.61,90%,35,2,0,4,1,1,1,1,"georgia,walton",13297
31501,15576,Ware,Georgia,9,1,15,7,7,9,7,6185,43.53,113.29,90%,25,4,0,6,2,1,2,1,"georgia,ware",13299
31503,21116,Ware,Georgia,8,2,15,7,7,9,7,7110,59.93,152.39,92%,25,4,0,6,4,1,4,1,"georgia,ware",13299
31550,780,Ware,Georgia,3,1,9,1,1,3,1,295,82.31,314.59,0%,25,3,0,5,1,1,1,1,"georgia,ware",13299
31552,932,Ware,Georgia,4,1,10,1,1,3,1,17,3.87,8.39,4%,35,2,0,4,0,0,0,0,"georgia,ware",13299
31045,73,Warren,Georgia,0,1,5,0,0,2,0,NA,NA,NA,0%,NA,1,0,3,0,0,0,0,"georgia,warren",13301
30821,882,Warren,Georgia,3,1,9,0,0,2,0,15,12.74,19.4,0%,NULL,2,0,4,1,1,1,1,"georgia,warren",13301
30828,4368,Warren,Georgia,2,2,9,0,0,2,1,252,59.55,186.24,0%,NULL,1,0,3,0,0,0,0,"georgia,warren",13301
30820,1205,Washington,Georgia,3,1,8,1,1,3,1,269,7,19.46,1%,NULL,2,0,4,0,0,0,0,"georgia,washington",13303
31018,2837,Washington,Georgia,1,1,6,1,1,3,1,55,46.01,96.06,94%,NULL,4,0,6,1,1,1,1,"georgia,washington",13303
31035,1364,Washington,Georgia,2,0,6,0,0,2,0,747,12.43,35.28,0%,NULL,2,0,4,0,0,0,0,"georgia,washington",13303
31082,10408,Washington,Georgia,6,1,12,6,4,8,4,1799,30.66,61.16,82%,55,5,0,7,2,2,2,2,"georgia,washington",13303
31089,4838,Washington,Georgia,3,1,9,1,1,3,1,1043,90.33,201.66,66%,69.99,2,0,4,1,1,1,1,"georgia,washington",13303
31094,1114,Washington,Georgia,3,1,8,2,1,4,1,1073,5.11,12.68,25%,NULL,2,0,4,0,0,0,0,"georgia,washington",13303
31599,NULL,Wayne,Georgia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georgia,wayne",13305
31545,16133,Wayne,Georgia,5,1,11,3,3,5,3,2668,83.18,229.61,92%,79.99,4,0,6,2,2,2,2,"georgia,wayne",13305
31546,8095,Wayne,Georgia,4,1,11,2,2,4,2,144,18.91,46.4,64%,69.99,3,0,5,2,1,2,1,"georgia,wayne",13305
31555,2868,Wayne,Georgia,5,1,11,3,3,5,3,7,26.58,51.54,79%,79.99,3,0,5,1,1,1,1,"georgia,wayne",13305
31560,2842,Wayne,Georgia,3,1,9,3,3,5,3,453,29.92,91.49,81%,79.99,3,0,5,1,1,1,1,"georgia,wayne",13305
31832,217,Webster,Georgia,2,1,7,2,2,4,2,NA,NA,NA,76%,NA,1,1,4,0,0,0,0,"georgia,webster",13307
31824,1838,Webster,Georgia,2,1,8,1,1,3,1,3,5.13,6.38,63%,NULL,1,1,4,0,0,0,0,"georgia,webster",13307
30411,4371,Wheeler,Georgia,4,1,9,2,1,4,1,370,15.8,26.32,73%,79.95,4,0,6,0,0,0,0,"georgia,wheeler",13309
30428,2766,Wheeler,Georgia,4,0,9,1,0,3,0,191,8.92,21.23,18%,79.95,3,0,5,0,0,0,0,"georgia,wheeler",13309
30528,22679,White,Georgia,5,2,12,5,4,8,4,18233,61.15,225.77,95%,55,3,0,5,3,1,3,1,"georgia,white",13311
30545,936,White,Georgia,3,1,9,3,3,5,3,2332,77.12,106.61,88%,59.95,2,0,4,1,1,1,1,"georgia,white",13311
30571,3682,White,Georgia,3,1,9,3,3,5,3,172,70.3,98.55,91%,59.95,2,0,4,1,1,1,1,"georgia,white",13311
30710,6661,Whitfield,Georgia,6,0,11,4,4,6,5,651,14.89,35.19,100%,43.95,5,0,7,2,1,2,1,"georgia,whitfield",13313
30720,26895,Whitfield,Georgia,4,1,10,4,4,6,4,6387,44.99,105.47,100%,43.95,3,0,5,2,1,2,1,"georgia,whitfield",13313
30721,53601,Whitfield,Georgia,7,1,13,6,6,8,6,17395,34.92,93.46,100%,43.95,5,0,7,4,2,4,2,"georgia,whitfield",13313
30740,8600,Whitfield,Georgia,5,1,11,5,4,7,4,682,31.58,99.21,99%,43.95,4,0,6,2,1,2,1,"georgia,whitfield",13313
30755,9590,Whitfield,Georgia,6,1,12,6,5,8,5,622,56.06,111.26,99%,43.95,5,0,7,4,2,4,2,"georgia,whitfield",13313
31001,4816,Wilcox,Georgia,2,0,6,2,2,4,2,398,19.52,52.86,74%,NULL,1,0,3,0,0,0,0,"georgia,wilcox",13315
31071,1199,Wilcox,Georgia,5,0,10,4,4,6,4,470,24.07,37.38,57%,79.99,3,0,5,0,0,0,0,"georgia,wilcox",13315
31072,1326,Wilcox,Georgia,1,1,7,1,1,3,1,14,7.97,13.32,37%,NULL,2,0,4,0,0,0,0,"georgia,wilcox",13315
31079,2398,Wilcox,Georgia,2,0,7,2,2,4,2,310,16.98,54.5,55%,NULL,1,0,3,0,0,0,0,"georgia,wilcox",13315
30660,1191,Wilkes,Georgia,3,0,8,1,1,3,1,38,5.11,15.42,90%,59.99,2,0,4,1,1,1,1,"georgia,wilkes",13317
30668,1924,Wilkes,Georgia,2,0,7,1,1,3,1,59,120.14,462.44,100%,59.99,1,0,3,1,1,1,1,"georgia,wilkes",13317
30673,7897,Wilkes,Georgia,3,0,7,2,2,4,2,2188,40.73,90.9,100%,59.99,1,0,3,1,1,1,1,"georgia,wilkes",13317
31042,1841,Wilkinson,Georgia,6,1,12,1,1,3,1,48,14.25,40.98,67%,NULL,2,0,4,0,0,0,0,"georgia,wilkinson",13319
31054,1671,Wilkinson,Georgia,2,0,7,2,2,4,2,24,7.22,18.19,70%,NULL,1,0,3,0,0,0,0,"georgia,wilkinson",13319
31090,1038,Wilkinson,Georgia,3,1,9,1,1,3,1,127,10.87,18.14,56%,NULL,2,0,4,0,0,0,0,"georgia,wilkinson",13319
31772,482,Worth,Georgia,2,0,7,1,1,3,2,NA,NA,NA,0%,29.99,1,0,3,0,0,0,0,"georgia,worth",13321
31789,1236,Worth,Georgia,3,1,9,1,1,3,2,NA,NA,NA,43%,29.99,5,0,7,1,1,1,1,"georgia,worth",13321
31796,1112,Worth,Georgia,3,0,8,2,2,4,3,NA,NA,NA,29%,34.95,4,0,6,0,0,0,0,"georgia,worth",13321
31775,2979,Worth,Georgia,3,1,9,3,3,5,4,423,27.17,68.81,66%,34.95,3,0,5,1,1,1,1,"georgia,worth",13321
31781,1752,Worth,Georgia,3,1,9,1,1,3,2,6,14.91,23.54,85%,69.99,2,0,4,1,1,1,1,"georgia,worth",13321
31791,12354,Worth,Georgia,6,1,12,2,2,4,3,539,61.84,258.46,87%,69.99,3,0,5,1,1,1,1,"georgia,worth",13321
